$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category
AACB4E,N795HG,PGA Tour,Cessna Citation X,C750,Civ,PGA,Golf,LIV,Don't you know who I am?
AACB59,N795HT,Helicopter Transport Services,CH-54A Tarhe,S64,Civ,Skycrane,Thunderbird 2,Heavy Lift,Big Hello
AACFF9,N796TA,Tactical Air Support,Northrop F-5,F5,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
AAD246,N797CP,ConocoPhillips,Gulfstream G550,GLF5,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,Climate Crisis
AAD24A,N797CT,Caterpillar Inc,Bombardier Global 6000,GLEX,Civ,Backhoe,Digger,797F,As Seen on TV
AAD903,N79863,Flying Heritage Collection,Grumman F6F-5K Hellcat,HCAT,Civ,War Bird,Tough As Old Boots,Fly Navy,Historic
AADD32,N8AG,Michael Bloomberg,Dassault Falcon 900,F900,Civ,Bizjet,Bloomberg,ex-NYC Mayor,Don't you know who I am?
AADD8B,N8DW,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AADE79,N8PJ,Faith Life Church Inc,Raytheon 390,PRM1,Civ,Jesus He Knows Me,Church Of Private Jets,Send NO Money,Jesus he Knows me
AADE7F,N8PQ,Elkhorn Aviation Inc,Rockwell Turbo Commander 690A,AC90,Civ,Flying Fire Extinguisher,Air Attack,Wildfire,Aerial Firefighter
AADF08,N8VB,Paramount Pictures,Bombardier Global 6000,GLEX,Civ,Is This My Good Side,Hollywood,5555 Melrose Avenue,As Seen on TV
AAE01F,N80GE,Win Aviation,Cessna 208B Grand Caravan,C208,Civ,Para Ops Training,Military Contractor,Hired Gun,Perfectly Serviceable Aircraft
AAE0D0,N80PG,Phoenix Air,Learjet 35,LJ35,Civ,Hired Gun,Government Contractor,Dirty Business,Hired Gun
AAE138,N80TL,Tailwinds,Cirrus Jet Vision SF50,SF50,Civ,Safe Return,CAPS,Backpack Tadpole V-Jet,Joe Cool
AAE162,N80VC,Ventura County Fire Department,Sikorsky UH-60L Black Hawk,H60,Civ,Flying Fire Extinguisher,Air Attack,Wildfire,Aerial Firefighter
AAE1E8,N800AL,Abbott Laboratories,Gulfstream G450,GLF4,Civ,Medical Devices,Generic Drugs,Nutritional Products,As Seen on TV
AAE2A5,N800J,Johnson & Johnson,Gulfstream G650 ER,GLF6,Civ,One Shot,Baby Powder,Cancer Talcum,As Seen on TV
AAE2CF,N800KS,AEJ Services LLC,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis
AAE2F1,N800MA,Marco Andretti,Hawker 125 800XP,H25B,Civ,Bizjet,Not A Car,IndyCar,Don't you know who I am?
AAE3BA,N800VB,Aerial Surveys International,Turbo Commander 690C,AC90,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
AAE4C9,N8004H,Artemis Aviation Group,Grumman F6F Hellcat,HCAT,Civ,War Bird,Tough As Old Boots,Fly Navy,Historic
AAE796,N801WP,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AAE955,N802AK,Walmart,Learjet 40XR,LJ40,Civ,Join A Union,Corporate Dictatorship,Shop Local,As Seen on TV
AAEBE5,N80216,Private,DHC-1 Chipmunk 1B-2-S3,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AAED42,N803CP,Baltimore County Police Dept,Eurocopter AS350 Squirrel B3,AS50,Civ,Police Squad,The Cops,Copper Chopper,Police Forces
AAEEB7,N803TM,Toyota Motors,Gulfstream G550,GLF5,Civ,Not A Car,Not A Prius,Vanity Plate,As Seen on TV
AAF0F0,N804CE,Cummins,Embraer ERJ-135,E135,Civ,Bizjet,Big Engine,Diesel Exhaust,As Seen on TV
AAF0F9,N804CP,Baltimore County Police Dept,Eurocopter AS350 Squirrel B3,AS50,Civ,Police Squad,The Cops,Copper Chopper,Police Forces
AAF1DD,N804MS,Las Vegas Sands Corp,Boeing 767-ER,B763,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV
AAF2C6,N804X,Northrop Gruman,Bombardier Challenger 700,CRJ7,Civ,Testbed,Radar,I'd Get That Seen Too,Distinctive
AAF663,N805VZ,FlexJet,Gulfstream G450,GLF4,Civ,Bizjet,Ex-Verizon,Rent-A-Jet,As Seen on TV
AAF670,N805WM,Citigroup Inc,Bombardier Global 6000,GLEX,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV
AAF67D,N805X,Northrop Gruman,Bombardier Challenger 700,CRJ7,Civ,Testbed,Radar,I'd Get That Seen Too,Distinctive
AAF927,N806LF,Life Flight,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AAFA34,N806X,Northrop Gruman,Bombardier Challenger 700,CRJ7,Civ,Testbed,Radar,I'd Get That Seen Too,Distinctive
AAFC2C,N807DC,Danaher Corp,Bombardier Global Express XRS,GLEX,Civ,Pantone,Bizjets,Conglomerate,As Seen on TV
AAFFD5,N808CP,Baltimore County Police Dept,Eurocopter AS350 Squirrel B3,AS50,Civ,Police Squad,The Cops,Copper Chopper,Police Forces
AB013E,N808T,Tom Cruise,Gulfstream G-IV,GLF4,Civ,Maverick,Ethan Hunt,Xenu,Don't you know who I am?
AB04F9,N809TD,Aero Air,Embraer Legacy 600,E35L,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB07A2,N81GJ,Global JetCare,Learjet 36A,LJ35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB0A20,N810HW,Memphis Medical Center Air Ambulance,Eurocopter EC130 T2,EC30,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB0A46,N810KJ,Kylie Jenner,Bombardier Global 7500,GL7T,Civ,Bizjet,Who Cares?,Vanity Plate,Don't you know who I am?
AB0D1F,N811AM,Airmed International,BAe 125 800A,H25B,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB0DD7,N811HW,Memphis Medical Center Air Ambulance,Eurocopter EC130 B4,EC30,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB0E21,N811LV,Air Methods,Eurocopter EC130 T2,EC30,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB0E2B,N811ME,Center for Emergency Medicine of Western PA,Eurocopter EC135 T2+,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB118E,N812HW,Memphis Medical Center Air Ambulance,Eurocopter EC130 T2,EC30,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB1257,N812RX,CVS Pharmacy,Dassault Falcon 2000LXS,F2TH,Civ,Pharmacy,Tylenol,Drugstore,As Seen on TV
AB1270,N812SX,Falcon Landing LLC,Not Yet Allocated,ZZZZ,Civ,Elon Musk,SpaceX,Toys4Billionaires,Don't you know who I am?
AB14A2,N813BH,1st Choice Solutions,Lockwood Aircam,ACAM,Civ,Homemade,Low and Slow,NatGeo,You came here in that thing?
AB1D35,N815PA,Pepsi Americas,Bombardier Global 5000,GL5T,Civ,Bad For You,Bizjet,Drink Water Instead,As Seen on TV
AB20A6,N816LF,Life Flight,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB2404,N817GS,Larry Ellison,Gulfstream G650,GLF6,Civ,Bizjet,Oracle,America's Cup,Don't you know who I am?
AB2764,N818DE,Mt Gilead Full Gospel International Ministries,Cessna 650 Citation,C650,Civ,Jesus He Knows Me,Church Of Private Jets,Send NO Money,Jesus he Knows me
AB277B,N818EC,Phoenix Air,Gulfstream III,GLF3,Civ,Hired Gun,Government Contractor,Dirty Business,Hired Gun
AB28C5,N818TH,Tommy Hilfiger USA,Dassault Falcon 900EX,F900,Civ,Fashion,Sweatshops,Not For Me Thanks,As Seen on TV
AB2AE6,N819BB,Tailwind Air,Cessna 208 Caravan Amphibian,C208,Civ,Seaplane,Amphibian,Floatplane,Dogs with Jobs
AB2B0B,N819CP,Civil Air Patrol,Cessna 182,C182,Civ,Air Force Auxiliary,Search and Rescue,Flying Vigilantes,CAP
AB2C6B,N819SR,Private,DHC-1 Chipmunk 1B-2-S3,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AB2E82,N82A,Prudential Insurance Co of America,Gulfstream G650 ER,GLF6,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV
AB2EA3,N82BH,Jambb LLC,Sikorsky UH-60 Black Hawk,H60,Civ,Flying Fire Extinguisher,Air Attack,Wildfire,Aerial Firefighter
AB2EC4,N82CR,Northrop Grumman,Grumman GII,GLF2,Civ,Testbed,Radar,One Ping Only Vasily,Distinctive
AB2EC9,N82CW,Costco Wholesale,Gulfstream G280,G280,Civ,Giant Pizza,Free Samples,Extended Family Size,As Seen on TV
AB2F19,N82GA,CAF Airpower Museum,Douglas SBD-5 Dauntless,SBD,Civ,War Bird,Dive Bomber,Hero of Midway,Historic
AB3169,N820FS,Era Alaska,Piper PA-31 Navajo C,PA31,Civ,Extreme Weather,Polar Explorer,Brrrrrrrrrrrrrrr,Dogs with Jobs
AB374C,N82123,Adobe Inc,Gulfstream G650 ER,GLF6,Civ,PDF,Photoshop,Dreamweaver,As Seen on TV
AB3966,N822MK,Merck Group,Gulfstream G650,G650,Civ,Pharmaceuticals,Vaccines,Bizjet,As Seen on TV
AB3BD5,N82283,Private,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic
AB3C0C,N823AM,Airmed International,BAe 125,H25C,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB3C55,N823DK,Private,IAR IAR-823,IR23,Civ,Retired Life,Prior Service,Training Wheels,Joe Cool
AB3EC1,N8233,Private,De Havilland DH-82A Tiger Moth,DH82,Civ,Biplane,History,Old Stuff,Historic
AB40A4,N824KM,Private,DHC-1 Chipmunk 1B-2-S3,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AB453E,N825UP,Wheels Up Private Jets,Textron Aviation King Air B350,B350,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun
AB4B43,N827EC,Pacific Fleet Aviation,Piper PA-23-250,PA27,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
AB4EEA,N828DM,Private,Christen Eagle II,EAGL,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool
AB544C,N829WP,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AB5648,N83CW,Costco Wholesale,Gulfstream G550,GLF5,Civ,Giant Pizza,Free Samples,Extended Family Size,As Seen on TV
AB56E6,N83KD,Tri-State Warbird Museum,North American P-51D Mustang,P51,Civ,War Bird,Shiny,Cincinnati Miss,Historic
AB5714,N83M,3M Company,Gulfstream G550,GLF5,Civ,Chemicals,Mining,Sticky Tape,As Seen on TV
AB5724,N83MR,Time Machine Aviation,Cirrus Jet Vision SF50,SF50,Civ,Safe Return,CAPS,Backpack Tadpole V-Jet,Joe Cool
AB58C1,N830EC,Areus Trilogy LLC,Bombardier Challenger 350,CL35,Civ,Original Nuttah,Bad Human,Pants On Fire,Don't you know who I am?
AB600B,N832CS,Calstar,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB61CA,N832WP,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AB63B9,N833CH,Private,Beech Staggerwing D17S,BE17,Civ,Biplane,Staggerwing,History,Historic
AB63C2,N833CS,Calstar,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB63E5,N833EB,Remote Area Medical Foundation,Cessna 208 Caravan,C208,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB6581,N833WP,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AB6767,N834BZ,Jet Edge,Boeing 737NG-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis
AB6779,N834CS,Calstar,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB69D4,N8342,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AB6B07,N835BA,Boeing Executive Flight Operations,Boeing 737NG-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis
AB6B1E,N835BZ,Jet Edge,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis
AB6B40,N835DH,Mary Hitchcock Medical Center,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB6C11,N835MS,Private,Rutan Long-EZ,LGEZ,Civ,Whoosh,Shiny,Spaceship Spaceship Spaceship,Joe Cool
AB6CAC,N835TX,PHI Health,Eurocopter EC135 P2+,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB6EBE,N836BA,Boeing Executive Flight Operations,Boeing 737NG-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis
AB709B,N836WC,Reach Air Medical,AgustaWestland AW.139,A139,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB7437,N837VA,Global Crossing Airlines,Airbus A320 214,A320,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun
AB75C9,N83778,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AB7655,N838CS,Calstar,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB772B,N838MF,Ronald Perelman,Gulfstream G650,GLF6,Civ,Bizjet,Revlon,Political Donor,Don't you know who I am?
AB79E3,N839BA,Boeing Executive Flight Operations,Boeing 737NG-BBJ2,B737,Civ,Man Made Climate Change,Boeing Business Jet,MCAS,Climate Crisis
AB7A0C,N839CS,Calstar,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB7E0A,N84FN,L-3 Communications Flight,Learjet 35EW,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
AB7E33,N84HD,Home Depot,Dassault Falcon 900EX,F900,Civ,Home Improvement,Big Box Retailer,How Doers Get More Done,As Seen on TV
AB800C,N840CA,Metrea,B350 Super King Air,B350,Civ,Surveillance,Covert,Spyplane,Oxcart
AB817F,N840SX,Falcon Landing LLC,Not Yet Allocated,ZZZZ,Civ,Elon Musk,SpaceX,Toys4Billionaires,Don't you know who I am?
AB8265,N8401S,Private,Lake Renegade LA-250,LA25,Civ,Amphibian,Seaplane,Like A Duck To Water,Joe Cool
AB8326,N8407,Experimental Aircraft Association,Ford 4-AT-E Trimotor,TRIM,Civ,I am Old,The Safest Airliner Around,Eastern Air Transport,Historic
AB8560,N841UP,Wheels Up Private Jets,Beechcraft Corp King Air B350,B350,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun
AB87AD,N842EB,Remote Area Medical Foundation,Cessna 208B Caravan,C208,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AB8EE8,N844CA,Metrea,B350 Super King Air,B350,Civ,Surveillance,Covert,Spyplane,Oxcart
AB8EEF,N844CH,Flying H Enterprises,Rockwell Turbo Commander 690B,AC90,Civ,Flying Fire Extinguisher,Air Attack,Wildfire,Aerial Firefighter
AB9066,N844TH,Basler Turbo Conversions,Douglas C-47A BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic
AB9085,N844UP,Union Pacific Railroad,Dassault Falcon 2000EX,F2TH,Civ,Not A Train,Steam Powered,Living Legend,Vanity Plate
AB93C2,N845PS,Tactical Air Support,Canadair CF-116D Freedom Fighter,F5,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
AB9639,N846AX,Omni Air International,Boeing 777 2U8ER,B772,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun
AB9657,N846CB,Chubb Flight Operations,Gulfstream G650 ER,GLF6,Civ,Bizjet,Insurance,Reverse Gambling,As Seen on TV
AB9B84,N847TA,Top Aces Inc,General Dynamics F-16B Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
AB9F3B,N848TA,Top Aces Inc,General Dynamics F-16B Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
ABA54A,N85D,Dole Foods,Bombardier Global 6000,GLEX,Civ,Bizjet,Fruity Antics,Eat Your Veg,As Seen on TV
ABA6DA,N85V,Dart Container Corp,Gulfstream G500,GLF5,Civ,Red Solo Cup,Containers,Bizjet,As Seen on TV
ABAB5A,N851D,Stallion 51,North American TF-51D Mustang,P51,Civ,Two Seater,Shiny,Crazy Horse,Historic
ABAB9D,N851FS,Seminole Boosters Inc.,Cessna Citation CJ2,C25A,Civ,Chief Osceola,The Other Football,Vanity Plate,Football
ABB749,N854MB,Reach Air Medical,Eurocopter AS332 Super Puma,AS50,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
ABB7DE,N854TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
ABBB03,N855ME,Center for Emergency Medicine of Western PA,Eurocopter EC135 T2+,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
ABBE66,N856HW,Memphis Medical Center Air Ambulance,Eurocopter AS350 Squirrel B3,AS50,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
ABBF4C,N856TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
ABBFA4,N856WP,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
ABC1F0,N857GA,PPG Industries Inc,Gulfstream G550,GLF5,Civ,PPG Paints,You’d think it’d have a custom livery,Corp,Bizjets
ABC21D,N857HW,Memphis Medical Center Air Ambulance,Eurocopter EC130 T2,EC30,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
ABC2FB,N857ST,Seminole Tribe of Florida,Gulfstream G-IV,GLF4,Civ,The Gambler,The House Always Wins,Snake Eyes,As Seen on TV
ABC303,N857TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
ABC5D4,N858HW,Memphis Medical Center Air Ambulance,Eurocopter EC130 B4,EC30,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
ABC6BA,N858TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
ABC7D2,N8583A,Nestle Purina Petcare,Gulfstream G500,GA5C,Civ,Nestle is Evil,Pet Food,Meow,As Seen on TV
ABC95E,N859GA,ISR Platforms,Beech 200 Super King Air,BE20,Civ,ISR,SAR,Training,Hired Gun
ABC98B,N859HW,Memphis Medical Center Air Ambulance,Eurocopter EC130 B4,EC30,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
ABC9DC,N859MB,Reach Air Medical,Eurocopter AS332 Super Puma,AS50,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
ABD081,N860TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
ABD32F,N861GL,Bombardier Aerospace Corp,Bombardier Global 6000,GLEX,Civ,We Make Planes,Bizjet,Aerospace,As Seen on TV
ABD352,N861HW,Memphis Medical Center Air Ambulance,Eurocopter EC130 T2,EC30,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
ABD438,N861TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
ABD490,N861WP,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
ABD7EF,N862TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
ABDE66,N864HD,Aircraft Guaranty Corp,Piaggio P-180 Avanti II,P180,Civ,Pusher Prop,Canards,How Does It Fly,Bizjets
ABE314,N865TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
ABE33E,N865UT,University of Tennessee,Cessna 560XL,C56X,Civ,Volunteers,The Other Football,Vanity Plate,Football
ABE6CB,N866TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
ABE924,N867DA,The Arizona Cardinals,Boeing 777,B772,Civ,NFL,The Other Football,Big Red,Football
ABED89,N868L,Private,Beech D18S,BE18,Civ,Twin Beech,Twin Tail,I Am Old,Historic
ABEDD9,N868PE,Classic Air Medical,Pilatus PC-12 47,PC12,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
ABF09B,N869DK,Cirrus Design Corp,Cirrus Jet Vision SF50,SF50,Civ,Aerospace,We Make Planes,Backpack Tadpole V-Jet,As Seen on TV
ABF499,N87GF,Reach Air Medical,Eurocopter AS350 Squirrel B3,AS50,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
ABF515,N87ME,STAT Medevac,Eurocopter MBB-BK 117 C-2 (EC145),EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
ABF602,N87WS,Keystone Aerial Surveys,Cessna 441 Conquest II,C441,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
ABF93A,N8704,Yankee Air Force,Douglas C-47 Dakota,DC3,Civ,Historic,Dakota,Hairless Joe,Historic
ABFBB7,N871TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
ABFF6E,N872TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
AC0387,N873WZ,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AC0598,N874EB,Spur Aviation Services,Pilatus PC-12 47,PC12,Civ,Flying Fire Extinguisher,Air Attack,Wildfire,Aerial Firefighter
AC0832,N87443,Keystone Aerial Surveys,Cessna T310R,C310,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
AC08BD,N87482,NACA 130,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic
AC0A93,N875TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
AC0B5E,N87504,Sky West Aviation,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic
AC0C33,N87567,Ostronik,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic
AC0C75,N87583,Private,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic
AC0DA0,N876LF,Life Flight Network,Pilatus PC-12 47E,PC12,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
AC0FED,N8767,AvJet Corp,Boeing 737NG-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis
AC145B,N878DB,Peter Thiel,Gulfstream G-V,GLF5,Civ,Bizjet,Paypal Mafia,Palantir,Don't you know who I am?
AC1C18,N88GF,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AC1C79,N88LC,Lowe's Hardware,Dassault Falcon 2000EX,F2TH,Civ,Home Improvement,Bizjet,Must Be Nice,As Seen on TV
AC1CDE,N88QD,Quest Diagnostics,Pilatus PC-12/45,PC12,Civ,Clinical Laboratory,Diagnostic Testing,Drug Testing,As Seen on TV
AC1D80,N88WR,Wynn Resorts,Gulfstream G550,GLF5,Civ,The Gambler,House Always Wins,Snake Eyes,As Seen on TV
AC1F1D,N880PC,Promega Corp,Dassault Falcon 2000EX,F2TH,Civ,Bizjet,Biotechnology,Enzymes,As Seen on TV
AC225D,N881JJ,Five Guys Enterprises,Gulfstream G450,G450,Civ,Bizjet,Burgers and Fries,Fast Food Fast Plane,As Seen on TV
AC2323,N881SG,Ekspres Air,Boeing 737NG-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis
AC29D3,N883JS,Private,Jonker JS-3 Rapture Electric Sailplane,JS3E,Civ,Flying Wing,Nope Mobile,Glider,You came here in that thing?
AC2A05,N883LS,Las Vegas Sands Corp,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV
AC2AA4,N883TA,Top Aces Inc,General Dynamics F-16A Netz,F16,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
AC2DC7,N884MC,Chevron USA,Embraer Praetor 600,E550,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,Climate Crisis
AC3173,N885LS,Las Vegas Sands Corp,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV
AC35AB,N886RW,Coca-Cola Company,Gulfstream G600,GA6C,Civ,The Real Thing,Bad For You,Drink Water Instead,As Seen on TV
AC3625,N886WT,Qualcomm,Gulfstream G650 ER,GLF6,Civ,Semiconductor,Patents,CDMA Sucks,As Seen on TV
AC38E1,N887LS,Las Vegas Sands Corp,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV
AC39D6,N887WM,Bill Gates,Gulfstream G650,GLF6,Civ,Microsoft,Bill & Melinda Gates Foundation,Harvard Dropout,Don't you know who I am?
AC39DC,N887WT,Qualcomm,Gulfstream G650 ER,GLF6,Civ,Semiconductor,Patents,CDMA Sucks,As Seen on TV
AC3D4D,N888TY,BB Five Inc,Boeing 737NG-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis
AC3F5A,N889AX,Pacific Gas & Electric Co,Cessna 208B EX,C208,Civ,PG&E,Aerial Survey,Measuring Stick,Dogs with Jobs
AC404F,N889LS,Las Vegas Sands Corp,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV
AC43CA,N89JG,Private,DHC-1 Chipmunk 1B-2-S5,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
AC4407,N89LT,Surveying and Mapping,Vulcanair P.68C Victor,P68,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
