$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category
A70B40,N553HA,Missile Defense Agency,Gulfstream G550,GLF5,Gov,Utility,Long Range,Jet,Business Jet
A71AB8,N557PG,National Aircraft Leasing (DOJ),Cessna Citation V Ultra,C560,Gov,Utility,Multi-Role,Twin Engine,Business Jet
A7260E,N56RF,NOAA,DHC-6 Twin Otter 300,DHC6,Gov,Utility,STOL,Twin Turboprop,Utility
A72AA1,N561A,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A72ADA,N561CG,NSW Rural Fire Service,Cessna Citation V,C560,Gov,Utility,Multi-Role,Twin Engine,Business Jet
A72E8C,N562CB,Kqm Aviation (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A73B05,N565RS,Rivers State Government,Bombardier Global 5000,GL5T,Gov,Utility,Long Range,Twin Engine,Business Jet
A74D8D,N57RF,NOAA,DHC-6 Twin Otter 300,DHC6,Gov,Utility,STOL,Twin Turboprop,Utility
A75568,N57165,Brown Helicopter (DOJ),Bell 206B Jet Ranger,B06,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A7650F,N576DS,Lcb Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A78833,N58479,USDA APHIS,Hughes OH-6A,H500,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A7C0F2,N599XQ,US SOCOM,DHC-8-315,DH8C,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
A7C6C4,N60VC,Ventura County Fire Department,Sikorsky HH-60L Black Hawk,H60,Gov,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
A7CAD8,HZMF9,Saudi Ministry of Finance,Boeing 777-ER,B77W,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
A7CFDA,N602NA,NASA,Beech T-34C Turbo Mentor,T34T,Gov,Training,Basic Trainer,Single Engine,Trainer
A7D391,N603NA,NASA,Beech T-34C Turbo Mentor,T34T,Gov,Training,Basic Trainer,Single Engine,Trainer
A7DEB6,N606NA,NASA,Pilatus PC-12 47E NG,PC12,Gov,Utility,Multi-Role,Single Engine,Utility
A7E26D,N607NA,NASA,DHC-6 Twin Otter 100,DHC6,Gov,Utility,STOL,Twin Turboprop,Utility
A7E517,N608BG,NASA,Grumman GIII,GLF3,Gov,Utility,Long Range,Twin Engine,Business Jet
A7E624,N608NA,NASA,Beech T-34C Turbo Mentor,T34T,Gov,Training,Basic Trainer,Single Engine,Trainer
A7E68F,N608SH,National Aircraft Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A7EEBE,N610A,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A7EEC5,N610AG,Obr Leasing (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
A7F64F,N612BK,Kqm Aviation (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
A80507,N616,South Carolina Forestry Commission,Cessna U206B,T206,Gov,Utility,Light Lift,Single Engine,Utility
A8107D,N619DE,US Department of Energy,Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A81E30,N622FH,National Aircraft Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A822DA,N623RA,Janet Airlines,Beechcraft 1900,B190,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
A83822,N629ET,Otv Leasing (DOJ),Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A8426D,N631L,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A8464D,N632MR,National Aircraft Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A846DD,N632TK,National Aircraft Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A8657E,N640CS,Dept of State JPATS,Boeing 737,B734,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
A86862,N64057,National Aircraft Leasing Corp (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A87A4D,N6451D,US Department of Energy,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A88BDE,N65RF,NOAA,B350ER Super King Air,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A89BB0,N654BA,Janet Airlines,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A8A872,N657TP,Pxw Services (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A8B1DF,N66,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A8B80A,N661BA,Janet Airlines,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A8BBC1,N662BA,Janet Airlines,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A8D95E,N67,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A8D972,N67AU,Pallas Aviation,LM-130J Hercules,C30J,Gov,Tactical Transport,Heavy Lift,Rear Ramp,Tactical Airlift
A8DADC,N67RF,NOAA,B350ER Super King Air,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A900DD,N68,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A9025B,N68RF,NOAA,B350ER Super King Air,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A9285C,N69,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A95109,N7NA,NASA,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A95234,N70,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A95413,N70VC,Ventura County Fire Department,Sikorsky HH-60L Black Hawk,H60,Gov,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
A96BEE,N706MC,St Bernard Parish Mosquito Control,BN Islander 2A-26,BN2P,Gov,Utility,STOL,Twin Engine,Utility
A97316,N708JH,Dept of State JPATS,Gulfstream G550,GLF5,Gov,Utility,Long Range,Jet,Business Jet
A979B3,N71,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A97AA1,N71KM,Pallas Aviation,LM-100J Hercules,C30J,Gov,Tactical Transport,Heavy Lift,Rear Ramp,Tactical Airlift
A99257,N716A,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A9A132,N72,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A9A74E,N721AL,Department Of Justice,DHC-8-402Q,DH8D,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
A9B15F,N7232R,US Department of Energy,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A9C265,N728MP,National Aircraft Leasing (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
A9C8B1,N73,Federal Aviation Administration,Beech 300 Super King Air,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A9CEFF,N731CL,Nby Productions (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A9F031,N74A,Missile Defense Agency,Gulfstream II B,GLF2,Gov,Utility,Long Range,Twin Engine,Business Jet
A9F7DB,N741SK,US Customs and Border Protection,P-3B LRT Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
AA0DB8,N747NA,NASA,Boeing 747-SP,B74S,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
AA17AF,N75,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AA19B2,N75WP,Salt River Project,Cessna Citation Encore,C560,Gov,Utility,Multi-Role,Twin Engine,Business Jet
AA3F2E,N76,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AA6025,N768KD,Central Intelligence Agency,CASA CN-235,CN35,Gov,Tactical Transport,Medium Lift,Twin Turboprop,Tactical Airlift
AA6491,N769SK,US Customs and Border Protection,P-3B LRT Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
AA66AD,N77,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AA8B0F,N779GC,Department of Homeland Security,Eurocopter AS350 Squirrel,AS50,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AA8E2C,N78,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AAB5AB,N79,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AABBE3,N791BP,US Department of Energy,B350 Super King Air,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AACABF,N795BP,DoE Powerline Inspection,Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AADE58,N8NA,NASA,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AADF83,N80,Federal Aviation Administration,Beech B300 Super Air King,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AAE6C1,N801NA,NASA,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AAE6C3,N801NC,North Carolina Agriculture & Consumer,Air Tractor AT-802A,AT8T,Gov,Utility,Low Altitude,Single Engine,Special Mission
AAE7B1,N801XR,US Customs and Border Protection,Aerostat,SHIP,Gov,ISR,High Endurance,Single Engine,ISR / Surveillance
AAEA78,N802NA,NASA,Grumman C-20A,GLF3,Gov,Utility,Long Range,Twin Engine,Business Jet
AAEB68,N802XR,US Customs and Border Protection,Aerostat,SHIP,Gov,ISR,High Endurance,Single Engine,ISR / Surveillance
AAEF1F,N803XR,US Customs and Border Protection,Aerostat,SHIP,Gov,ISR,High Endurance,Single Engine,ISR / Surveillance
AAF1E6,N804NA,NASA,Grumman GIII,GLF3,Gov,Utility,Long Range,Twin Engine,Business Jet
AAF1E8,N804NC,North Carolina Forest Service,Beech T-34C,T34T,Gov,Training,Basic Trainer,Single Engine,Trainer
AAF2D6,N804XR,US Customs and Border Protection,Aerostat,SHIP,Gov,ISR,High Endurance,Single Engine,ISR / Surveillance
AAF59F,N805NC,North Carolina Forest Service,Beech T-34C,T34T,Gov,Training,Basic Trainer,Single Engine,Trainer
AAF68D,N805XR,US Customs and Border Protection,Aerostat,SHIP,Gov,ISR,High Endurance,Single Engine,ISR / Surveillance
AAF94A,N806MR,US Customs and Border Protection,DHC-8-315 MPA,DH8C,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
AAF954,N806NA,NASA,Lockheed ER-2,U2,Gov,ISR,High Endurance,Single Engine,ISR / Surveillance
AAF9D8,N806TH,Fvx Research (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
AAFA44,N806XR,US Customs and Border Protection,Aerostat,SHIP,Gov,ISR,High Endurance,Single Engine,ISR / Surveillance
AAFD01,N807MR,US Customs and Border Protection,Bombardier DHC-8 315 MPA,DH8C,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
AAFDFB,N807XR,US Customs and Border Protection,Aerostat,SHIP,Gov,ISR,High Endurance,Single Engine,ISR / Surveillance
AB00C2,N808NA,NASA,Grumman GIII,GLF3,Gov,Utility,Long Range,Twin Engine,Business Jet
AB01B2,N808XR,US Customs and Border Protection,Aerostat,SHIP,Gov,ISR,High Endurance,Single Engine,ISR / Surveillance
AB0479,N809NA,NASA,Lockheed ER-2,U2,Gov,ISR,High Endurance,Single Engine,ISR / Surveillance
AB0569,N809XR,US Customs and Border Protection,Aerostat,SHIP,Gov,ISR,High Endurance,Single Engine,ISR / Surveillance
AB0702,N81,Federal Aviation Administration,Beech B300 Super Air King,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AB0D1B,N811AH,Otv Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
AB0DC2,N811H,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AB1551,N813JH,Kqm Aviation (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
AB1838,N814A,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AB1965,N814NA,NASA,Gulfstream Aerospace C-20G,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
AB2055,N816H,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AB3084,N82WP,Salt River Project,Bell 212,B212,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
AB358D,N821LA,Los Angeles Fire Department,Sikorsky S-70,H60,Gov,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
AB36F1,N8210G,National Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
AB371B,AB371B,Worldwide Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
AB3944,N822LA,Los Angeles Fire Department,Sikorsky S-70i,H60,Gov,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
AB456D,N825WL,Heligroup Fire,Sikorsky S-61 N,S61,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
AB5600,N83,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AB5C81,N831EM,Jeal Air (DOJ),BAe 125,H25B,Gov,Utility,Long Range,Twin Engine,Business Jet
AB6FD1,N836NA,NASA,NF-15B Eagle,F15,Gov,Air Superiority,Multi-Role,Twin Engine,Fighter / Interceptor
AB74CC,N83700,Aircraft Associates Inc (DOJ),Bell 412,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
AB74F2,N83713,Aircraft Associates Inc (DOJ),Bell 412,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
AB7D7F,N84,Federal Aviation Administration,Beech King Air 300,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AB7E6E,N84KN,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AB8C2B,N843NA,NASA,McDonnell Douglas F/A-18A Hornet,F18H,Gov,Air Superiority,Carrier Capable,Twin Engine,Fighter / Interceptor
AB9750,N846NA,NASA,McDonnell Douglas F/A-18B Hornet,F18H,Gov,Air Superiority,Carrier Capable,Twin Engine,Fighter / Interceptor
ABA4FE,N85,Federal Aviation Administration,Bombardier Challenger 601,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
ABA885,N850NA,NASA,McDonnell Douglas F/A-18A Hornet,F18H,Gov,Air Superiority,Carrier Capable,Twin Engine,Fighter / Interceptor
ABB3AA,N853NA,NASA,McDonnell Douglas F/A-18A Hornet,F18H,Gov,Air Superiority,Carrier Capable,Twin Engine,Fighter / Interceptor
ABCAC9,N859WP,Janet Airlines,Boeing 737NG,B736,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
ABCC7D,N86,Federal Aviation Administration,Bombardier Challenger 601,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
ABD772,N862NA,NASA,McDonnell Douglas F/A-18A Hornet,F18H,Gov,Air Superiority,Carrier Capable,Twin Engine,Fighter / Interceptor
ABE297,N865NA,NASA,Beech NT-34C Turbo Mentor,T34T,Gov,Training,Basic Trainer,Single Engine,Trainer
ABEA05,N867NA,NASA,McDonnell Douglas F/A-18B Hornet,F18H,Gov,Air Superiority,Carrier Capable,Twin Engine,Fighter / Interceptor
ABEDBC,N868NA,NASA,McDonnell Douglas F/A-18A Hornet,F18H,Gov,Air Superiority,Carrier Capable,Twin Engine,Fighter / Interceptor
ABF0FD,N869HH,Janet Airlines,Boeing 737NG,B736,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
ABF173,N869NA,NASA,McDonnell Douglas F/A-18B Hornet,F18H,Gov,Air Superiority,Carrier Capable,Twin Engine,Fighter / Interceptor
ABF3FC,N87,Federal Aviation Administration,Bombardier Challenger 601 3R,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
ABFB3A,N871NA,NASA,RQ-4A Global Hawk,Q4,Gov,ISR,High Endurance,Jet,UAV - Recon
ABFEF1,N872NA,NASA,RQ-4A Global Hawk,Q4,Gov,ISR,High Endurance,Jet,UAV - Recon
AC06F0,N874TW,Department Of Justice (DOJ),Boeing 757,B752,Gov,Utility,Long Range,Twin Engine,Passenger - Narrowbody
AC19C5,N879WM,Psl Surveys (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
AC1B7B,N88,Federal Aviation Administration,Bombardier Challenger 604,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
AC2DDE,N884NA,NASA,F-15D Eagle,F15,Gov,Air Superiority,Multi-Role,Twin Engine,Fighter / Interceptor
AC3195,N885NA,NASA,F-15D Eagle,F15,Gov,Air Superiority,Multi-Role,Twin Engine,Fighter / Interceptor
AC42FA,N89,Federal Aviation Administration,Bombardier Challenger 605,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
AC6082,N897NA,NASA,F-15D Eagle,F15,Gov,Air Superiority,Multi-Role,Twin Engine,Fighter / Interceptor
AC6CD2,N90,Federal Aviation Administration,Bombardier Challenger 605,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
AC77C7,N902NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AC7B7E,N903NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AC7F35,N904NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AC85AF,YV2869,Petroleos de Venezuela,Beechcraft 1900D,B190,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
AC86A3,N906NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AC872B,N906TM,Rkt Productions (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
AC8967,N907CH,Heligroup Fire,Sikorsky S-61 N,S61,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
AC8A5A,N907NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AC8B2B,N907WK,National Aircraft Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
AC8D1E,N908CH,Heligroup Fire,Sikorsky S-61 N,S61,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
AC8E11,N908NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AC91C8,N909NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AC9451,N91,Federal Aviation Administration,Bombardier Challenger 605,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
AC96DF,N910CB,Janet Airlines,B350C Super King Air,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
AC97AB,N910LF,Nby Productions (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
AC9A72,N911AR,Miami Dade Fire & Rescue,Bell 412EP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
AC9AE3,N911FD,Miami Dade Fire & Rescue,Bell 412EP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
AC9AE5,N911FF,Hawaii County Fire Dept,Bell 206L Long Ranger,B06,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9B1B,N911HK,Kaui Fire Department,MD 369FF,H500,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9E93,N912EX,Obr Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
ACA29B,N913JC,RKT Productions (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
ACAA6B,N915NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
ACAEF9,N916WR,PSL Surveys (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
ACB0AC,N917A,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
ACB0BF,N917AU,Airstrike Firefighters,Lockheed P-3A Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
ACB1D9,N917NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
ACB590,N918NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
ACB947,N919NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
ACBBD0,N92,Federal Aviation Administration,Bombardier Challenger 605,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
ACBF57,N920NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
ACBF59,N920NC,North Carolina Agriculture & Consumer,Cessna 182 Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
ACC29C,N921HM,Heligroup Fire,Eurocopter AS350 Squirrel,AS50,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
ACC2EC,N921LS,Ng Research (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
ACC30E,N921NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
ACC5AB,N922AU,Airstrike Firefighters,Lockheed P-3A Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
ACC6B5,N922MK,National Aircraft Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
ACC962,N923AU,Airstrike Firefighters,Lockheed P-3A Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
ACCA7C,N923NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
ACCE33,N924NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AD0ACE,N94,Federal Aviation Administration,Bombardier Challenger 605,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
AD2763,N947CH,Heligroup Fire,Boeing-Vertol CH-47D Chinook,H47,Gov,Tactical Transport,Heavy Lift,Rotorcraft,Helicopter - Transport
AD2B1A,N948CH,Heligroup Fire,Boeing-Vertol CH-47D Chinook,H47,Gov,Tactical Transport,Heavy Lift,Rotorcraft,Helicopter - Transport
AD2ED1,N949CH,Heligroup Fire,Boeing-Vertol CH-47D Chinook,H47,Gov,Tactical Transport,Heavy Lift,Rotorcraft,Helicopter - Transport
AD3019,N949RL,National Aircraft Leasing (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
AD324D,N95,Federal Aviation Administration,Bombardier Challenger 605,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
AD337B,N95NA,NASA,Gulfstream G500,GLF5,Gov,Utility,Long Range,Jet,Business Jet
AD4867,N955NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AD4B3C,N956D,National Aircraft Leasing (DOJ),Cessna 208B Caravan,C208,Gov,Utility,Multi-Role,Single Engine,Utility
AD56F0,N959JT,Psl Surveys (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
AD5743,N959NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AD5AE7,N96MG,Pallas Aviation,LM-130J Hercules,C30J,Gov,Tactical Transport,Heavy Lift,Rear Ramp,Tactical Airlift
AD5D53,N960NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AD610A,N961NA,NASA,Northrop T-38N Talon,T38,Gov,Training,Multi-Role,Twin Engine,Trainer
AD645E,N962JB,National Aircraft Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
